,0,0,0,0,0
1100,仁愛溫馨小套房,分租套房 8坪 2F/7F,中正區-仁愛路二段,距東門站470公尺,16000
1101,近捷運小資套房,分租套房 7坪 4F/4F,中和區-中興街125巷,距景安站505公尺,8500
1102,新裝潢小套房,分租套房 6坪 5F/5F,三重區-車路頭街44巷24號,距三和國中站642公尺,12500
1103,三和捷運分租大套房,分租套房 5坪 2F/4F,三重區-三和路四段,距三和國中站123公尺,14800
1104,清新簡潔套雅房出租,分租套房 4坪 4F/4F,新莊區-青山路44號,距迴龍站578公尺,4500
1105,景興路近世新大學景美捷運站,分租套房 8坪 1F/1F,文山區-景興路153巷,距景美站497公尺,9200
1106,近景安站雅套房靜光佳4000起女移工可優選好屋,分租套房 5坪 5F/5F,中和區-圓通路116巷,距景安站661公尺,4000
1107,東門站文青風新裝修套房,分租套房 7坪 1F/4F,中正區-新生南路一段150巷,距東門站304公尺,15800
1108,15年裝潢集美街套房中興橋重興橋忠孝橋旁,分租套房 4坪 4F/4F,三重區-集美街,距三重站673公尺,8500
1109,三民路美套房,分租套房 6坪 2F/4F,新店區-百忍街,距小碧潭站575公尺,13500
1110,生活機能都很方便,分租套房 5坪 2F/4F,中和區-保健路,距景安站570公尺,7000
1111,永和頂溪捷運站旁套房出租,分租套房 6坪 3F/5F,永和區-竹林路91巷,距頂溪站493公尺,6000
1112,寧靜巷弄溫馨套房近秀朗橋,分租套房 4坪 4F/5F,中和區-秀峰街103巷,距秀朗橋站456公尺,7000
1113,艋舺大道全新大坪數套房,分租套房 13坪 5F/5F,萬華區-西園路一段,距龍山寺站168公尺,13000
1114,(套6-7千、雅4.7千)優選好屋,分租套房 9坪 4F/5F,新莊區-建中街,距新莊站765公尺,7200
1115,捷運輔大/輔仁大學側門.高CP套房多樓,分租套房 5坪 4F/6F,新莊區-中正路514巷71號,距輔大站413公尺,6000
1116,近三重國小捷運...套房,分租套房 5坪 4F/5F,三重區-仁賢街9號,距三重國小站434公尺,6800
1117,全新裝潢邊間舒適安靜大套房,分租套房 8坪 6F/6F,大安區-富陽街157巷13號,距麟光站131公尺,10000
1118,捷運多間大套房8000/10000優選好屋,分租套房 6坪 4F/5F,三重區-仁美街46號,距三和國中站127公尺,10000
1119,~重陽橋附近套房~,分租套房 6坪 5F/5F,三重區-仁愛街371號,距三和國中站562公尺,12000
1120,近三和國中站套房，交通便利生活機能佳,分租套房 6坪 2F/5F,三重區-溪尾街19巷,距三和國中站589公尺,8000
1121,新店區公所站電梯採光套房優選好屋,分租套房 7坪 7F/7F,新店區-北新路一段,距新店區公所站95公尺,15000
1122,三重國小捷運美一樓-中信陳枝煌,分租套房 9坪 1F/4F,三重區-安慶街11號,距三重國小站134公尺,14000
1123,【大坪林捷運近世新】小而巧溫馨二樓優選好屋,分租套房 4坪 2F/5F,新店區-復興路1巷18號,距大坪林站278公尺,8500
1124,大坪林捷運站(近世新)套房優選好屋,分租套房 3.5坪 2F/5F,新店區-復興路1巷18號,距大坪林站278公尺,8000
1125,近秀朗橋，秀山國小，附全套家電~,分租套房 4坪 3F/4F,中和區-立人街14巷19號,距景平站445公尺,7000
1126,全新裝潢!時尚簡約!獨立明亮方正套房!!優選好屋,分租套房 5坪 2F/7F,萬華區-內江街83號,距西門站421公尺,10000
1127,板新站新埔站獨立大陽台套房全新電梯台電計優選好屋,分租套房 9.5坪 1F/24F,板橋區-中山路二段89巷27號,距板新站307公尺,12000
1128,"限女性學生上班族,近江子翠捷運站~1分鐘",分租套房 5坪 4F/4F,板橋區-雙十路三段36巷,距江子翠站178公尺,8000
1129,新裝潢套房雅房出租，鄰近行天宮捷運站優選好屋,分租套房 7坪 3F/5F,中山區-民權東路二段,距行天宮站402公尺,8500
1130,近景美捷運站分租套房,分租套房 10坪 3F/5F,文山區-景美街,距景美站379公尺,11000
1131,"一樓房東自租,龍山寺捷運站2分鐘全新裝潢",分租套房 5坪 1F/5F,萬華區-西昌街182號,距龍山寺站313公尺,9000
1132,1樓度假套房出租,分租套房 6坪 1F/4F,中和區-南工路101巷,距永安市場433公尺,8000
1133,分租套房~寬敞舒適~上班族和學生族的最愛,分租套房 7坪 2F/8F,板橋區-文化路二段182巷,距新埔站136公尺,8000
1134,優質套房低樓層==近板橋家樂福優選好屋,分租套房 8坪 2F/5F,板橋區-三民路二段,距板新站709公尺,9500
1135,三重國小捷運美一樓-中信陳枝煌,分租套房 9坪 1F/4F,三重區-安慶街11號,距三重國小站134公尺,14000
1136,海山捷運.生活機能超強分租套房,分租套房 5坪 4F/4F,土城區-裕生路21巷,距海山站218公尺,8500
1137,捷運大坪林分租套房,分租套房 6.5坪 2F/4F,新店區-文化路21巷,距大坪林站405公尺,9800
1138,有獨立陽台喔-祝優選好屋,分租套房 7坪 3F/10F,泰山區-新北大道六段,距A6泰山貴和站30公尺,12000
1139,近捷運550米--對外窗限女性優選好屋,分租套房 8坪 4F/5F,蘆洲區-信義路222巷,距徐匯中學站467公尺,7500
1140,新北市三重電梯水泥隔間套房近台北市優選好屋,分租套房 3坪 3F/4F,三重區-大智街,距三重國小站552公尺,6700
1141,永安捷運-正面四號公園擁有客廳廚房套房,分租套房 5坪 6F/6F,中和區-中安街,距永安市場260公尺,7500
1142,中和廉美套房,分租套房 5坪 3F/5F,中和區-景安路208巷,距景安站318公尺,5000
1143,雙捷運展覽館站，走路捷運5分鐘＋奢華裝璜,分租套房 7.5坪 2F/5F,汐止區-力行街59巷,距南港展覽館站460公尺,11500
1144,菜寮捷運3分鐘、集美街女生套房出租!!,分租套房 6坪 2F/5F,三重區-集美街,距菜寮站466公尺,6700
1145,正義北路安靜美房優選好屋,分租套房 8坪 4F/5F,三重區-正義北路244巷,距三重國小站417公尺,12000
1146,2樓套房，屋況佳環境單純，歡迎看屋,分租套房 4坪 2F/5F,中和區-中興街160號,距景安站560公尺,7500
1147,新裝潢精美小套房,分租套房 6坪 5F/5F,新店區-中正路,距新店區公所站398公尺,6500
1148,土城中央路三段，雅、套房出租，近永寧站。,分租套房 6坪 2F/5F,土城區-中央路三段281巷23弄20號,距頂埔站717公尺,10000
1149,西門町家樂福3捷運全新分租套房,分租套房 6坪 3F/5F,萬華區-昆明街,距龍山寺站451公尺,11500
1150,住商頂尖團隊*博士*竹科*1+1房優選好屋,分租套房 9坪 4F/5F,新店區-北宜路一段,距新店站242公尺,12500
1151,江子翠捷運磚強隔間獨立套房,分租套房 5坪 4F/4F,板橋區-光武街,距環狀線新埔民生站325公尺,8900
1152,近捷運秀朗橋站全新獨立衛浴/客廳套房,分租套房 9坪 3F/4F,中和區-秀朗路三段150巷,距秀朗橋站158公尺,15500
1153,全新裝潢一房一廳乾濕分離衛浴近捷運優選好屋,分租套房 10坪 5F/5F,新店區-明德路,距七張站178公尺,15000
1154,新埔捷運套房,分租套房 17坪 3F/4F,板橋區-自由路38巷,距新埔站240公尺,17500
1155,西門町商圈，免介費，全新裝潢，可中短期優選好屋,分租套房 7坪 2F/9F,萬華區-峨眉街109號,距西門站483公尺,18000
1156,輔大新莊Cosco1分鐘優選好屋,分租套房 6坪 4F/5F,新莊區-建國一路,距輔大站173公尺,6700
1157,4-1三和國中全新套房出租,分租套房 4坪 4F/4F,三重區-永福街177巷9號,距徐匯中學站607公尺,7500
1158,4-0三和國中套房出租,分租套房 4坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,8000
1159,4-2三和國中全新套房出租優選好屋,分租套房 3坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,6500
1160,4-3三和國中全新套房出租優選好屋,分租套房 5坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,8000
1161,"4-5,近三和國中全新整理套房",分租套房 5坪 4F/5F,三重區-永福街,距徐匯中學站585公尺,8000
1162,新店區公所站共生套雅房全新裝修可寵,分租套房 6.5坪 1F/4F,新店區-北新路一段64巷,距新店區公所站324公尺,11800
1163,有對外窗電梯套房包水電限單身男性,分租套房 4坪 3F/6F,新莊區-建安街101巷,距丹鳳站703公尺,7200
1164,淡水捷運站美套出租,分租套房 6坪 4F/5F,淡水區-英專路101巷,距淡水站447公尺,11000
1165,中和捷運站斜對面~全新裝潢分租套房,分租套房 5坪 4F/5F,中和區-中山路二段328號,距中和站61公尺,10000
1166,中和員山路大套房優選好屋,分租套房 10坪 5F/5F,中和區-員山路423巷13號,no info,8500
1167,南港汐止套房靠市場/中研院/麥當勞,分租套房 6坪 1F/5F,汐止區-橫科路52巷,距南港展覽館站538公尺,8000
1168,WELIVE時尚近捷運雙採光套房新、乾淨,分租套房 10坪 3F/4F,大安區-泰順街44巷7號,距台電大樓站442公尺,15500
1169,正義北路漂亮套房優選好屋,分租套房 7坪 4F/5F,三重區-正義北路244巷,距三重國小站417公尺,11000
1170,新北市三重電梯水泥隔間套房近台北市優選好屋,分租套房 3坪 3F/4F,三重區-大智街,距三重國小站552公尺,6700
1171,永安捷運-正面四號公園擁有客廳廚房套房,分租套房 5坪 6F/6F,中和區-中安街,距永安市場260公尺,7500
1172,中和廉美套房,分租套房 5坪 3F/5F,中和區-景安路208巷,距景安站318公尺,5000
1173,雙捷運展覽館站，走路捷運5分鐘＋奢華裝璜,分租套房 7.5坪 2F/5F,汐止區-力行街59巷,距南港展覽館站460公尺,11500
1174,菜寮捷運3分鐘、集美街女生套房出租!!,分租套房 6坪 2F/5F,三重區-集美街,距菜寮站466公尺,6700
1175,正義北路安靜美房優選好屋,分租套房 8坪 4F/5F,三重區-正義北路244巷,距三重國小站417公尺,12000
1176,2樓套房，屋況佳環境單純，歡迎看屋,分租套房 4坪 2F/5F,中和區-中興街160號,距景安站560公尺,7500
1177,新裝潢精美小套房,分租套房 6坪 5F/5F,新店區-中正路,距新店區公所站398公尺,6500
1178,土城中央路三段，雅、套房出租，近永寧站。,分租套房 6坪 2F/5F,土城區-中央路三段281巷23弄20號,距頂埔站717公尺,10000
1179,西門町家樂福3捷運全新分租套房,分租套房 6坪 3F/5F,萬華區-昆明街,距龍山寺站451公尺,11500
1180,住商頂尖團隊*博士*竹科*1+1房優選好屋,分租套房 9坪 4F/5F,新店區-北宜路一段,距新店站242公尺,12500
1181,江子翠捷運磚強隔間獨立套房,分租套房 5坪 4F/4F,板橋區-光武街,距環狀線新埔民生站325公尺,8900
1182,近捷運秀朗橋站全新獨立衛浴/客廳套房,分租套房 9坪 3F/4F,中和區-秀朗路三段150巷,距秀朗橋站158公尺,15500
1183,全新裝潢一房一廳乾濕分離衛浴近捷運優選好屋,分租套房 10坪 5F/5F,新店區-明德路,距七張站178公尺,15000
1184,新埔捷運套房,分租套房 17坪 3F/4F,板橋區-自由路38巷,距新埔站240公尺,17500
1185,西門町商圈，免介費，全新裝潢，可中短期優選好屋,分租套房 7坪 2F/9F,萬華區-峨眉街109號,距西門站483公尺,18000
1186,輔大新莊Cosco1分鐘優選好屋,分租套房 6坪 4F/5F,新莊區-建國一路,距輔大站173公尺,6700
1187,4-1三和國中全新套房出租,分租套房 4坪 4F/4F,三重區-永福街177巷9號,距徐匯中學站607公尺,7500
1188,4-0三和國中套房出租,分租套房 4坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,8000
1189,4-2三和國中全新套房出租優選好屋,分租套房 3坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,6500
1190,4-3三和國中全新套房出租優選好屋,分租套房 5坪 4F/5F,三重區-永福街177巷9號,距徐匯中學站607公尺,8000
1191,"4-5,近三和國中全新整理套房",分租套房 5坪 4F/5F,三重區-永福街,距徐匯中學站585公尺,8000
1192,新店區公所站共生套雅房全新裝修可寵,分租套房 6.5坪 1F/4F,新店區-北新路一段64巷,距新店區公所站324公尺,11800
1193,有對外窗電梯套房包水電限單身男性,分租套房 4坪 3F/6F,新莊區-建安街101巷,距丹鳳站703公尺,7200
1194,淡水捷運站美套出租,分租套房 6坪 4F/5F,淡水區-英專路101巷,距淡水站447公尺,11000
1195,中和捷運站斜對面~全新裝潢分租套房,分租套房 5坪 4F/5F,中和區-中山路二段328號,距中和站61公尺,10000
1196,中和員山路大套房優選好屋,分租套房 10坪 5F/5F,中和區-員山路423巷13號,no info,8500
1197,南港汐止套房靠市場/中研院/麥當勞,分租套房 6坪 1F/5F,汐止區-橫科路52巷,距南港展覽館站538公尺,8000
1198,WELIVE時尚近捷運雙採光套房新、乾淨,分租套房 10坪 3F/4F,大安區-泰順街44巷7號,距台電大樓站442公尺,15500
1199,正義北路漂亮套房優選好屋,分租套房 7坪 4F/5F,三重區-正義北路244巷,距三重國小站417公尺,11000
1200,內湖站800公尺全新整理套房有浴缸近內科,分租套房 10坪 5F/5F,內湖區-康寧路一段214巷,距內湖站613公尺,12000
1201,＊全新裝潢一手入住，捷運走路８分鐘＊優選好屋,分租套房 5.6坪 5F/5F,南港區-東新街10號,距松山站571公尺,15000
1202,＊淡江大學騎車４分鐘＊,分租套房 8.1坪 4F/4F,淡水區-原德路,距淡水站660公尺,5000
1203,機能超棒套房,分租套房 7坪 4F/12F,蘆洲區-中正路,距三民高中站541公尺,7500
1204,近頂溪捷運站約200公尺，走路大約3分鐘優選好屋,分租套房 6坪 1F/5F,永和區-中興街10巷,距頂溪站197公尺,14500
1205,租透天厝全新裝潢套房,分租套房 7坪 整棟/2F,山水天地淡水區-自強路122巷,距竹圍站720公尺,10000
1206,新埔捷運3分鐘.全套家具家電,分租套房 8坪 4F/4F,板橋區-民生路二段165號,距新埔站358公尺,13800
1207,近便利商店，郵局，新店區公所捷運８分鐘優選好屋,分租套房 7坪 1F/4F,新店區-中正路17號,距新店區公所站290公尺,10000
1208,新店套房碧潭旁大空間清靜6500元景色佳,分租套房 5坪 2F/2F,新店區-新店路29號,距新店站618公尺,6500
1209,中和捷運站、華中橋旁，雅致溫馨套房,分租套房 4坪 5F/5F,中和區-景平路999巷15號,距中和站388公尺,8000
1210,英專路溫馨套房(淡水捷運站走路5分鐘秒到,分租套房 8坪 5F/5F,淡水區-英專路,距淡水站257公尺,6500
1211,租透天厝全新裝潢套房優選好屋,分租套房 7坪 2F/2F,淡水區-自強路122巷,距竹圍站700公尺,10000
